product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",2.0,Terrible software,"Reviewed in the United States on October 7, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Every time I finish a book it takes forever to get another. I have to sign into my account again. The sign in screen is tiny. Can’t get to the kindle store easily. I now get the book from my phone add it to the library then go back to the Kindle. The add free version wasn’t available for 7 weeks and I hate the adv on the screen so I have to shut it off each time.,One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,First time user and love it.,"Reviewed in the United States on May 6, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Always have read real books.  But now enjoying this kindle. So convenient. Puts out right amount of light.  Very long battery life.  Now reading more. And ads are no issue (no need to pay to avoid them).,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Lightweight.,"Reviewed in the United States on March 27, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Denim,True,Love the kindle. Carry it in my purse.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,It’s  way better than 2018,"Reviewed in the United States on December 27, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I love that I can use my Bluetooth head phones with this one, but battery life could use improvement last me 3 days tops but I read all day and night I don’t like the page turn animation it’s not at all like the page curl I get with kindle app on phone this needs improvement. Otherwise I’m happy with it and would highly recommend.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love this Kindle PaperWhite !!!,"Reviewed in the United States on September 3, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"This Kindle replaces my nine year old one, and its come a long way!  It’s slightly bigger in size to hold, compared to my older one, but the differences are amazing in the workings of it.  It is very touch responsive.  Just a quick touch and it turns the page forward or back.  Same for the settings at the top.  Everything is so quick.  It took me a bit to figure out all the settings and I think I am still learning, but its been great fun.  Before I got my cover for it, I had to turn it off and on manually.  The screen would pop right up.  Now with the cover it puts it to sleep when I close it, and turns it on immediately when I open the cover.  Such a difference from my old one!  And the screen is so much brighter and crisper and clearer.  It’s such a pleasure to read from it!",2 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great upgrade from the previous generation!,"Reviewed in the United States on January 5, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I had an older Kindle Paperwhite and wanted a bigger screen while staying within the Amazon ecosystem. I really like the larger screen, though I have found the touch sensitivity to be almost too good. It occasionally will turn the page when I don't mean it to. Overall it's a great buy and will also work well with ebooks from your local library!",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Definitely a great purchase!,"Reviewed in the United States on December 30, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,If you love to read and don’t want to carry a book with you this is perfect! The battery lasts forever and weighs less than my cellphone. I couldn’t be more happy!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love it,"Reviewed in the United States on March 2, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,It’s very lightweight and reading doesn’t strain eyes it’s perfect,One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Lightweight and lasting battery,"Reviewed in the United States on March 28, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I love how lightweight my kindle paper weight is. It makes reading in bed so much easier. The battery also lasts forever! I’m constantly reading on mine and didn’t have to charge it for over a week!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love a book but a Kindle is more convenient.,"Reviewed in the United States on August 1, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Light weight and even with the cover on it I have to adjust to the feel. It is easy to hold.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,This device has converted me from paper....,"Reviewed in the United States on December 18, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"The Kindle Paperwhite is absolutely ideal.  It fits in my back pocket (or in a purse for a woman) easily.  It is so light and thin that I experience no arm or hand fatigue while reading.  The battery life is amazing, lasting for days.  It also communicates with my iPhone Kindle app to allow synchronizing of the page locations.I love this device!",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love it,"Reviewed in the United States on July 25, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I previously had the Fire HD and have now switched to the Paperwhite. I find that the Paperwhite is much easier on my eyes at nighttime, and it is feather light, unlike the Fire HD.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great gift,"Reviewed in the United States on October 24, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I got this to replace my dad's old paper white.  As with all electronics, they slow down and get outdated.  My 87 year old dad reads for hours every day and he loves his Kindle.  Along with the kindle unlimited subscription, he has thousands of books right at his fingertips.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,"My other Kindle was one of the original ones, this one is much better.","Reviewed in the United States on November 24, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I am still learning how to operate this new Kindle, but it is obviously a much better product than the first one I had.  I am happy with it because it is easier to read.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Easy accessible.,"Reviewed in the United States on February 13, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Like the way it is so easy to use, Lightweight.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,I love it,"Reviewed in the United States 🇺🇸 on February 12, 2023",Option: With 3 Months Free Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"It’s my first kindle and I love it! It’s so easy to use and so convenient. I was worried it would be too slow or the touch display wouldn’t be good but it works perfect! I’ve had it for about a month now and I’ve read about two books (I’ve been too busy to use it anymore),  it still has so much battery left even just sitting there this whole time.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love it!,"Reviewed in the United States 🇺🇸 on July 18, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Exactly what I was wanting. Easy to read, and the battery lasts a long time. Absolutely no complaints so far.Update...still five stars but wish it had the page turn option.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Better Reading Than Kindle Oasis,"Reviewed in the United States 🇺🇸 on November 29, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I like my Kindle Oasis 2019 but it doesn't hold a charge.  When I read a lot in a day I am apt to have to recharge twice and, on normal days, recharge every day.  So I thought I'd give the Paperwhite 2021 a whirl.  I didn't expect the Paperwhite to be this good, but it is.  I LOVE it!  One, it is slight, iighter, easier to hold, less clunky.  I don't go anywhere without my Kindle.  The Paperwhite 2021 is easier to cart around.  Two, who needs those Oasis page-turner buttons when a quick and slight tap on the screen does the job?  Three, the display is larger than the earlier Paperwhites.  Though not as large as the Oasis, its almost as large and, in my opinion, quite perfect and better than earlier Paperwhites.  Four, the adjustable warm light is very nice.  The newest 2021 Oasis also has this feature but.....the price for the new Paperwhite is lower.  Now, I'm not sure how long a charge will last because it arrived just yesterday.  I'll update my review when I figure that out.  (I do use Airplane mode to protect the charge).  In sum, with the Paperwhite 2021 I found my perfect Kindle and prefer it to the Oasis.",2 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Perfect,"Reviewed in the United States 🇺🇸 on May 13, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I expected excellence and got it.  The only thing that surprised me is the battery life.  It lasts a really long time!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Best reader ever,"Reviewed in the United States 🇺🇸 on January 5, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This is a wonderful paper white I love it,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great product,"Reviewed in the United States 🇺🇸 on October 31, 2022",Option: With 3 Months Free Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,My daughter in law suggested this product. I truly love my reading book,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Best Kindle yet,"Reviewed in the United States 🇺🇸 on December 18, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Bought this when on sale and utilized a trade in for my 5 year old Kindle reader.  So glad I got this one now.  The features, the option to use black background/white lettering works great when reading in bed to not bother my wife.  The battery seems to last far longer than my old one.  I like the slightly larger size, not too big, but more area for a page of a book.  The USB C charging is much faster and more up to date than the old USB A.  Is more responsive to touch control, and more reliable.  They are a bit spendy, but for what you get, and as long as it will last you, I'd definitely recommend.",2 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,She’s gonna love it,"Reviewed in the United States 🇺🇸 on August 13, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Haven’t used. They are a Christmas gift. I’m sure they will be great.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Would recommend!,"Reviewed in the United States 🇺🇸 on December 28, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Bought this as a gift and they are very happy with it!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,I was skeptical,"Reviewed in the United States 🇺🇸 on December 27, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I’ve been told to buy kindle for years, since I am an avid reader. However I didn’t want to cave in to the technology of it cause there’s nothing like feeling a book in your hand. Unfortunately after having shoulder surgery, holding a book became harder and harder and I finally gave in and purchased the simplest version I found. I am sooooo happy I did. I have now read like 5 books in a month because it’s just so easy to carry this everywhere. Battery is super long lasting. Something freezes and I can’t seem to understand why, but if like me you just want to read books easily this is actually perfect. I also like the night mode since I didn’t want to be blinded with white light before bed. This became my new favorite gadget.",3 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Best kindle I’ve owned.,"Reviewed in the United States 🇺🇸 on November 16, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This is my third kindle.  It’s the best so far.  I prefer to use a paper white kindle over my iPad for reading on the beach and at night.  It’s easy on the eyes and very lite weight.  Haven’t had any issues.  It’s very stable very glad I upgraded to this version.,One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",4.0,Hope this Kindle lasts more than 3 months,"Reviewed in the United States 🇺🇸 on September 11, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I take my Kindle with me everywhere that I will have to sit for a while in a waiting room; MD office, or hairdresser. etc. These are just extra places to read not to mention in your home in a quiet place. So many books, not enough time!",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love everything about my kindle,"Reviewed in the United States 🇺🇸 on July 7, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"So, to begin, I got my kindle as a Christmas present.  All was going well with that one until sometime in April when it crashed and it was constantly trying to reboot and restart.The customer service was awesome and sent me a replacement.  (Knock on wood) I haven’t had any issues with this new one and it’s July now.Overall, I love this thing, especially with a KU subscription.  It makes it easy to read, anywhere, at any time of day.  I’m pretty sure this is supposed to have up to 10 weeks of battery life, mine only lasts about 2-3 weeks if I’m reading exclusively on my kindle for long periods of time.  This doesn’t really bother me, but the 10 weeks sounds more like a standby charge and not a use charge.I love that it’s got the option to make the screen tone an orange hue, which is ideal for night time reading.  It’s also waterproof so I don’t have to worry about it getting wet if I’m reading while taking a relaxing bath or lounging by the pool.Overall, this is an awesome device and it’s really helping my rewarding goal (I’m at 28/50 so far!)",2 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great fit and format,"Reviewed in the United States 🇺🇸 on February 19, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Had an older early Kindle and this was a great replacement. Loved that it uses USBC like my other Android devices and now it's waterproof with a backlight. Very happy with the purchase. I would recommend waiting if you can until Amazon prime day or during Black Friday when these usually go on a steep discount.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Wife loves it,"Reviewed in the United States 🇺🇸 on November 29, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Easy to use,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Paper white,"Reviewed in the United States 🇺🇸 on January 16, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Received for Christmas. Having never had a kindle, I must say I love it. The size, features and how light it is!!I did take me a while to get it all figured out.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Best Kindle yet,"Reviewed in the United States 🇺🇸 on January 1, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This is my 5th Kindle. I like it better than my Oasis.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Always satisfied with a kindle.,"Reviewed in the United States 🇺🇸 on December 21, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I had my kindle stolen almost a year ago and finally got one to substitute. And upgraded to this new version of the paper white. Very good to carry around. It is not tiring for the eyes.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love my NEW 2021 PAPERWHITE.,"Reviewed in the United States 🇺🇸 on December 26, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I absolutely love my NEW 2021 Kindle Paperwhite. It's Christmas day and I just opened it up this morning. I bought it on Black Friday during the sale here on Amazon. I only paid $104.99 for it and that is a great deal. It was so easy to set it up with my Amazon account. All my books automatically showed up instantly on my new Paperwhite without any problems at all. I don't know how or why some reviewers seem to have problems setting theirs up. Maybe they just can't deal with simple technology. Anyway I highly recommend this new 2021 Kindle Paperwhite it's awesome.,2 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Gold standard for e-readers!,"Reviewed in the United States 🇺🇸 on December 25, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,So easy to set up. Practically did it all itself. Easy to navigate. Only negative is that you have to buy the charging cube separately.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love,"Reviewed in the United States 🇺🇸 on January 16, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Love my Kindle! Easy set up. Bright enough I can read in the dark in bedroom and not disturb my husband sleeping.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love it!,"Reviewed in the United States 🇺🇸 on August 23, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Bought this one because I could no longer buy books from my old kindle. Response is fast. No delay like my previous kindle. Battery life is much longer. I read two books and only used about 40% of the battery.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,So much better than 2018,"Reviewed in the United States 🇺🇸 on February 4, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I love this kindle so much. The screen is huge but it is still small and compact enough that it doesn’t feel like I’m carrying around a tablet- it still keeps the lightness and portability of a kindle. The response time on the screen is so much faster than the 2018. I would get frustrated with my old one at how slow it loaded and how many times I had to tap on something before it registered that I was touching the screen. The color is easier on your eyes while reading too. It is a little pricey, but overall all definitely worth the upgrade. Also a tip for people who experience technical difficulties, just send the Amazon customer service chat a message explaining it and they will send a new one. Don’t give something a bad review because of a defective product.",2 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,A nice upgrade from older gens,"Reviewed in the United States 🇺🇸 on January 2, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I had the 2018 Paperwhite and this version is just better in all regards. The screen size is noticeably larger. Page turns are faster and more fluid (less latency). The overall performance is fast and the quality is excellent. Probably the best ereader option out there.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Hooked on kindle,"Reviewed in the United States 🇺🇸 on December 13, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Love it.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Es de lo mejor,"Reviewed in the United States 🇺🇸 on August 30, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Es perfecta justo lo que quería la batería dura muchos días es como leer en un libro fisico,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,love it,"Reviewed in the United States 🇺🇸 on January 4, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"(note : I bought the case & screen protector pictured separately) I love this kindle, i’ve been wanting to get into reading but i’m not big on carrying around books. this is nice, its not too big or too small, its easy to hold and the words are a decent size. I paid for kindle unlimited and there’s a really good variety of books to select from and I was also given a 30 day free trial when I set up my kindle. I also paid for the ad free option, so the homescreen has random nice pictures instead of ads, which obviously isn’t necessary but I preferred it. I definitely recommend this kindle!!",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Upgraded from a 7th gen kindle. WORTH IT!!!,"Reviewed in the United States 🇺🇸 on February 28, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"The upgrade to the warm lighting feature has been so good for my eyes. I am sensitive to blue light, and bright lighting in general. I can read much longer and not be bothered at all. If you’re considering upgrading from an older version, I think it’s definitely worth it. It’s also much faster and easier to look for books, my other kindle was so slow and laggy I had to do it on my phone most of the time.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",1.0,Not a great upgrade from the old one,"Reviewed in the United States 🇺🇸 on January 16, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Amazon forgot to mention that the old charger does not fit this kindle I’m still waiting for the charger,One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great buy!,"Reviewed in the United States 🇺🇸 on August 5, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I’ve wanted a Kindle Paperwhite for several years.  It’s easy on the eyes.  Battery lasts a long time.  Very pleased with this purchase.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",3.0,Overly sensitive screen,"Reviewed in the United States on September 19, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"This is my 2nd Paperwhite Kindle and the one I liked the least because of its overly sensitive touch screen. Because the screen no longer have this ""frame"" it's way too easy for a finger to slightly touch the reading area causing a page turn or the menu to drop-down. I tried to use narrower margins to no avail. I ended up returning it. Hopefully the next version won't have this issue.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Superb!,"Reviewed in the United States on December 2, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Coming from a seven year old Paperwhite 3, I found this to be a a really nice upgrade.  It has a high quality, premium feel and bigger, brighter display while keeping with the nice small size form factor.  The adjustable display is easy to look at for long periods and the menu functions are very intuitive. The display features are just as intuitive with finger swiping to change font size and I like the quick access to dark mode and/or the warmer color back light.  I didn't notice how much of a cool bluish light my old Paperwhite gave off until I compared it to this one.  I much prefer the warmer setting and dark mode for night reading.  I didn't have any issues of glare while reading in the daylight.  I liked the page turn feature but I didn't notice it working in dark mode which is fine since overall the pages turn faster and the dark mode screen doesn't flash and I keep page refresh off.  The screen does refresh sometimes when navigating menus or the library and is a bit laggy like my older Paperwhite but OK.  The no-ad version is a must for me and I like the option of displaying the nice random graphics or a book cover when the Kindle is turned off.  I like that it's waterproof for peace of mind.  I found it easy to download all my ebooks from my Kindle account webpage.  I had to select all to do it in bulk.  I now have all my entire library available for offline reading.  I keep my Kindle in airplane mode to save battery.  As far as physical ergonomics while reading, overall this is very comfortable to hold, lightweight and smooth to the touch.  I prefer to hold my Kindle without any attached covers but the only very minor annoyance I have is that while holding it from the bottom edge, if my fingers might touch the charging port or on/off button I feel a slightly irritating and uncomfortable sharp sensation against my skin so I can't support the Kindle from the middle without sometimes resting my fingers against those irritating edges.  Finally, I like the battery life and fast charging speed.  Happy with my purchase.  My old Paperwhite still works fine and is a very good reader worth keeping handy in a separate room.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Perfect for what I needed,"Reviewed in the United States on September 4, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"This is a replacement for my Kindle Fire HDX that stopped working due to the heavy plastic front screen warping (???). It's always been in a climate-controlled area so I don't know what's up with that. Anyway, all I really needed was an e-reader, so this is great.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Perfect!,"Reviewed in the United States on February 5, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Denim,True,"I love the size, the feel and the color (denim). I've had a Kindle since the 5th generation and it only gets better. I was able to get a good deal. Don't pass this Kindle PW version.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,The best out thee.,"Reviewed in the United States on October 21, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Not a massive upgrade over previous versions, but larger screen, seemingly better display, better processing speed, and blue light free mode.  For the most part easy to use and pretty intuitive.  Great battery life and storage.  Easy to read in daylight or night.  So much better then carting around a stack of books and no need for a book light.  Fast downloads from the Kindle store and excellent and extensive selection of books. Not sure you need an ads free version as the ads only appear on the Home Screen which isn’t much of an issue.  Appears to be durable, but a  case might be a good idea.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Easy to read,"Reviewed in the United States on February 18, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,It’s easy to read. I’ve already read eleven books in two months. It’s not hard on my eyes . The battery life is so much better then my nook.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Better than earlier generations,"Reviewed in the United States on November 14, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"The touch screen, backlighting, and battery are all superior to earlier generations.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,"Somehow, these do get better every time","Reviewed in the United States on December 12, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"My three year old kindle broke, and I got this to replace it.  I wasn't expecting it to be noticeably different, since the one I was replacing wasn't that old.  And, in most respects, the experience should be the same... a slightly bigger screen, adjustable warmth on the reading light, not exactly a giant remodel.... and yet, it feels noticeably better.  More comfortable to read.  I guess all the small improvements have a big impact?  I've always felt like the kindle was less good than a real book (but the space and money savings were worth it, because I read a lot).  I actually really LIKE this one.One thing to note: the last two times I bought a kindle, I went the cheap route and got the one with the ads.  This time I decided to splurge on the no-ad version.  I feel like an idiot for not doing that before.  It is a small thing, but I think it makes a big difference!",10 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",1.0,Ad supported??;,"Reviewed in the United States on January 21, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,False,Something that costs $140 dollars should not even have an option of being covered in ads that is so ridiculous,3 people found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,"My wife enjoyed this product, it's a great choice for a reading device","Reviewed in the United States on November 9, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Kindles are as advertised. Amazing. I love this paperwhite reading device, my eyes are so grateful. It's important that you use this item with knowing that you aren't reading from a TV screen or a computer screen. This is for your sensitive eyes and at your fingertips type of use. Don't waste anytime looking around for other reading devices, this Kindle is awesome and I'm glad I purchased this for my wife, she's a avid reader and says this is the best gift she could have asked for. Enjoy your weekends and free time!",
