product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,AMAZING!!,"Reviewed in the United States on February 9, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,This product has brought back the joy of reading. I love it. So easy to travel with!,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Disappointing,"Reviewed in the United States on March 10, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"In 2010 I bought my first Kindle Reader. It was a revelation at the time. Since then, there has been an explosion of technological advances in electronics. Advances I had hoped would be incorporated into the new Kindle which I purchased last year. Unfortunately, I see very little of those technological advances in this most recent incarnation of the Kindle Reader. Despite the advertised 300 ppi screen for easy reading, the whites are still dingy gray and the blacks are a wimpy charcoal. Scrolling and page turning are both stodgy. Visually, it's basically the same Kindle from a decade ago. Still readable but disappointing.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,I'm in love!,"Reviewed in the United States on January 18, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Loooove this it makes reading easy on the go or at home. It's small enough I can grab and put in my purse for just in case I'm out and wanna read. Has a long battery life I only have to charge like once a week and I'm always on it,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Confusion,"Reviewed in the United States on March 31, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I recently purchased this and almost returned it the next day. The navigation was difficult and there were no instructions. I had a hard time figuring out how to go from what i was reading and returning to my library. This is why the low rating.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great,"Reviewed in the United States on February 18, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Great,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Amazing battery,"Reviewed in the United States on November 4, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I’m not one to review unless the product is great, so here I am. I had the basic 2019 Kindle until last month. It did almost everything I wanted, besides dark mode and it was getting to be a bit slow. So I decided to upgrade to this kindle because it’s twice the storage, dark mode and clearer text. One of the best decisions I’ve made yet. I have read close to 4 books on this thing and it’s only at 53%. I do keep it on airplane mode when I’m not buying from the store, but this is still incredibly impressive. The only thing I don’t like is the power button on the bottom, I feel like I have to hold it weird. But other than that, if you’re thinking of buying a basic ereader that isn’t fancy and does the job, this is an incredible choice.",5 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,BEST SMALL KINDLE FOR ELDERLY PEOPLE,"Reviewed in the United States on February 5, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,I HAVE ALWAYS LIKE THIIS SIZE KINDLE AND I USE IT FOR MY READING AT NIGHT.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Easy reading,"Reviewed in the United States on February 11, 2023",,True,"Lightweight, and slim. Easy to use",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Is good,"Reviewed in the United States on January 29, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Lightweight and battery charge last a long time. My sixth Kindle. It's a good one if use it just to read books. I recommend it.,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,❤️❤️❤️,"Reviewed in the United States on February 9, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I love my Kindle. It’s the perfect size and so easy to use.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love it!,"Reviewed in the United States on October 21, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,So I traded in my kindle I bought last year for this new model and loving it so far. I will need a new case but that's ok.For the people complaining about glitching have never owned an e readers before. They all seem to glitch. Idk why but they do. My first book did it and my last Paperwhite did it also.Also some people complain about the ADs it's literally only the lock screen. You will get recommendations on books based off of what you read but none of these features interrupt while reading.Love that it is a USB-C charger. The micro USB was annoying in my opinion. Also this kindle gets way darker screen which is perfect because I read at night in the dark.It also connected to my Kindle phone app and was super easy to set up!!! Definitely recommend especially with the trade in value it was super cheap for me to buy.,9 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,It glitches a lot,"Reviewed in the United States on March 8, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I enjoy it but it glitches a lot especially when you turning the pages and at times it responds extremely slow so you end up skipping a couple of pages accidentally.. I have tried to trade it in for the 6.8 kindle but won’t let me so it may seem like I would have to gift it to purchase another one or just deal with it unless they do a new update. Besides that I do enjoy reading on it and is my first one ever.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Perfect size and very easy to read,"Reviewed in the United States on January 24, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Love the new smaller size for the kindle! It's the same kindle you know and love but more handheld! It's perfect for anyone who loves to read anywhere and everywhere.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,easy reading,"Reviewed in the United States on December 19, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I wish I could play games on it like I did on my old Nook, but reading is good..I like that it's small enough to fit almost anywhere",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Great Size Lack of Non-Waterproof Sucks,"Reviewed in the United States on January 7, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I didn’t like that they decided to make the Paperwhites bulkier.  So decided to go with this.  Overall is has most of what I wanted.  It’s a little more compact than my last Paperwhite (and much smaller than the new ones).  I like the pin lock option.I’ve taken two stars off because this is not water proof, and they don’t offer a waterproof option.I do a lot of reading around water, so this not being water proof is a real annoyance.  I’ve got to throw it in a water proof case and of course remember to bring a water proof case if I’m around water.  I don’t get why they decided not to offer a waterproof version.  Someone who wants a smaller more portable Kindle is probably going to carry it in places where it can get wet (as opposed to a larger one that probably never leaves the house).  You’d think if they were choosing whether to make a bulky kindle waterproof or a smaller one, they’d make it the smaller one.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,Good product.,"Reviewed in the United States on January 10, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Easy to read.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Excelente,"Reviewed in the United States on February 5, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,El producto es excelente. Con una gran capacidad. Liviana.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,"Handy, pocketable, and easy to read","Reviewed in the United States on January 26, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,I can’t seem to put it down! My first kindle and I love being able to read at night without keeping my partner up with the light.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,It's great,"Reviewed in the United States on February 7, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"My daughter loves it, ty",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Small,"Reviewed in the United States on February 4, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,It is no bigger than a paperback. Very light weight and easy to read.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,It’s the best I’m back to reading again and I love it.,"Reviewed in the United States on February 2, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,The size the paper white screen I love this product everything about it.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,Perfect size,"Reviewed in the United States on December 4, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"This kindle is the perfect size. Fits comfortably in my hand. It is a bit slow, which I was not expecting. However, it is still great for reading. Other than the speed, I love this product.",3 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Good value,"Reviewed in the United States on February 7, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Much lighter than previous Kindle. Price was right and works great!,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,What a Pleasant Surprise,"Reviewed in the United States on December 7, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I have had 8 Kindles to date.  This is the most wonderful of all of them.  I finally threw the Oasis in the trash since it was a piece of crap.  This little wonder holds a charge for weeks (I could not even get the Oasis to hold a charge for a day) and it keeps on ticking.  It is lightweight and easy to hold; a delight to read with the back lighting; and versatile with the ability to change the settings to suit the climate.  I would highly recommend to anyone.  And the price is great.,2 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Very bright,"Reviewed in the United States on January 26, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"I like this new build. The screen is very bright, I’m glad I could turn the back light off when I’m reading in a well lit area.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,"Awesome size, crazy lightweight","Reviewed in the United States on November 9, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"The size is perfect to hold in your hand and the weight is so light your hand doesn’t get fatigued. I’m just now switching back to a kindle. While I do appreciate the size and weight I wish Kindle could pull it off with at least a hint of color because it feels strange, wrong even, to read a magazine on it…so I guess I’ll stick to reading those on my iPad.",16 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,small kindle,"Reviewed in the United States on January 23, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"The size is perfect and it is lightweight which makes it perfect for me.  So far, the battery is staying charged for many hours.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love the small kindle,"Reviewed in the United States on January 25, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"This is the perfect size for reading my books. Lightweight, easy to use and download books. The light/dark light feature is great.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Not Great But It Does the Job,"Reviewed in the United States on February 9, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"When I first opened the package, I was shocked at how light and cheap the kindle felt. It barely even feels like an electronic, just a piece of plastic. There is absolutely no color on it so all the book covers you will see are black, grey, and white which is a little disappointing, but technically not a big deal. But after a couple hours when the screen started to be more reactive, and I figured out how to rent library books on here, I realized that even though I was determined to return it at first, it does allow me to read books which is why I got it. My disappointment was probably because I expected it to be like an iPad, which it absolutely is not.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,The New Kindle is Fine,"Reviewed in the United States on November 17, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I’ve had almost every version of the Kindle since they were first available in 2007. Over the years they have had more features but they have also grown heavier and larger, with wider or taller shapes. I thought a long time about about trying the basic Kindle but their lower weight and better font quality convinced me to take a chance with one. I’m so glad I did. The size and weight are great and the print quality is fine. I haven’t had problems with uneven lighting or page turns, although some people have reported those issues with almost every other version of the reader. The battery life is good, although the new Paperwhite’s lasts longer.",3 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,"Light, decent battery life","Reviewed in the United States on February 8, 2023",Color: Denim | Option: With 3 Months Free Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"Like small, convenient and portable",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,The price dropped significantly the day after I received it.,"Reviewed in the United States on February 7, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I had one of the first Kindles with a head phone jack. This kindle couldn't receive charge anymore. It was suggested by Amazon they could only replace it and I would receive 20% ($5.00) Wow! Really? Give me a break.Once I received it, I found it too small for my original case, so now I have to buy another case - there goes part of my abundant 5%.So, between no headphone jack, the size, the case and of course the 5% which could have been more, I am, not only displeased, I am completely baffled.I feel like I have been taken for a ride by AMAZON. I know I should have done my research, but when you trust a brand...",2 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Kindle,"Reviewed in the United States on February 11, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,Excellent,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great,"Reviewed in the United States 🇺🇸 on December 31, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"A little smaller than my hold one but works great, easy to use, I got this one for my husband when his very old one stopped working. He is happy with and likes that this one has light and can be read anywhere.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Given as a Christmas Gift and they LOVE IT!!,"Reviewed in the United States 🇺🇸 on January 17, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Gave this to my Daughter In Law as a Christmas gift and she loves everything about it!  Loves the touch screen, the battery life and to her it's easy to read.  Great Gift!",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love it.,"Reviewed in the United States 🇺🇸 on January 31, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,Super light weight and perfect for people with small hands like myself,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,no text to speech.,"Reviewed in the United States 🇺🇸 on December 8, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,i listen to my kindle while working on other projects. i found this kindle doesn't have that capability so had to return it. Lovely version otherwise.,4 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,A Significant Upgrade from Older Kindles,"Reviewed in the United States 🇺🇸 on December 30, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I bought this as a Christmas gift for my wife.  She already had an older working Kindle.  She loves her new Kindle and tells me that it works much better on all levels than her old Kindle.  Her Kindle is her primary means of reading books and thus how well it serves her is very important to her.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,The last Kindle you'll ever buy!,"Reviewed in the United States 🇺🇸 on December 14, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"The screen reads like printed paper.  The navigability of this Kindle is much easier than my first Kindle with the little buttons.  The 1500 books I've loaded take up just 2 Gb of memory, and I can find a book within seconds using the special navigational screens--all touch-screen movements.  The best feature is the compact size of this Kindle: I can pop it in my coat pocket.  It weighs about the same as my smart phone.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Finally! An affordable e-ink Kindle,"Reviewed in the United States 🇺🇸 on November 10, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I have been waiting a decade (or more) for Amazon to create a decent modern replacement for my *original* kindle that is actually affordable. Here it is at long last!This machine is light-weight , has excellent battery life, Is easy to hold (no more thumb pain), has Wi-Fi, a high definition grey scale e-ink display, backlight for low-light reading, excellent memory capacity, and a touch screen.After 15 years we finally have a proper updated version of the original Kindle with all the modern amenities. My original Kindle still works as well as it did when I bought it, so if this one lasts half as long it will be well worth the reasonable price for this model.",8 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,a worthwhile improvement over the paperwhite,"Reviewed in the United States 🇺🇸 on January 20, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Rather nice upgrade for anyone with an older paperwhite that lags when advancing pages. This one is completely instantaneous, and can go sleep to reading in 2 seconds.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,New and improved at an OK price,"Reviewed in the United States 🇺🇸 on October 18, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I've used my 2019 10th-gen Kindle to pieces. Loved it! But time for a fresher one: cracks and sticky page-turn. Also 167 ppi was not helping my aging eyes.This 2022 release reader looks better right away. Better contrast!! Slightly better lighting (I think they save the best LED-clusters for the hi-price model). And 300ppi means less fuzzy text. It is about a millimeter smaller all around so it fits in the same pockets. I never filled-up the old one so this one is ""infinite"" for books (texts; art-books may eat more space).This also has the new fits-both-ways USB connector and it is IN THE CENTER!! (The 2019 was just a little off-center, enough so I could not find it in the dark, even before one-way-up.)If you have an older low-line Kindle getting tired, DO buy this one.",8 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,So cute!,"Reviewed in the United States 🇺🇸 on October 13, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,"First of all, I really wish Amazon would just do away with the “basic” option, and make this the “Paperwhite Mini”. Give it all the same features, plus some new color options, and I would say it’s perfect!!However, as that’s not reality, I will say they’ve made some great updates to this device - USB-C charging, improved battery life, dark mode, etc.I just bought the paperwhite 2021 model last year, but I think I may use both devices. This one for errands, travel, maybe longer reading sessions as it’s lighter. I may keep the Paperwhite for reading in the bath, or by the pool, and may use it to house library ebooks as they come in (since they always come in at the same time!) and keep it permanently on airplane mode. TBD though!Love the portability, and the hardshell exterior (shows way less fingerprints). Overall great  little device. Just wish they gave it all the Paperwhite features and it would be perfect.",42 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,A little hard to hold on to while reading in bed,"Reviewed in the United States 🇺🇸 on December 14, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,It’s a little small so it’s hard to read and not touch the screen before you want to turn the page,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Do NOT know???,"Reviewed in the United States 🇺🇸 on April 1, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Cannot get this kindle connected to computer???? Wi Fi connects, but not internet????",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,The perfect e-Reader,"Reviewed in the United States 🇺🇸 on October 25, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I meant to order the new Paperwhite, but I am thrilled with this one. It is smaller and lighter but the screen size is the same as the 2021 Paperwhite. It's great to have a USB-C connector and the beveled edge overcomes the issue I had with turning pages by accident on the Paperwhite with no screen-to-frame discernible border. I have used just about every Nook and Kindle product ever manufactured and this is by far the best one. Battery life may be overstated a bit, I received this on Sunday and on Tuesday I'm at 64% so it probably won't last for ""several weeks"" as advertised, but I can take a weekend trip without worrying about running out of power. I don't think I've ever been quite as ecstatic about an e-reader.",13 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,A like it,"Reviewed in the United States 🇺🇸 on December 30, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"So, bought it for 89.99$, this reader is perfect how for this price. Good sensor, good screen, good speed of proccesor, supports downloading books from PC in different formats. Very nice packaging and in general the whole product is very high quality. Totally recomended for everyone, and also you can use browser like in tablet but with E-ink display.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,My son like reading the kindle now,"Reviewed in the United States 🇺🇸 on January 27, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,Bought this as a replacement for one that died. It's great. Good battery,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Perfect size,"Reviewed in the United States 🇺🇸 on January 10, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I just got it, so not sure about the battery life, but it’s the perfect size to slip into purse or most coat pockets. Easy to read non-glare screen is great. So far I’m liking it a lot.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Switched from the 2021 Paperwhite,"Reviewed in the United States 🇺🇸 on December 25, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Love this kindle. I used the 2021 Paperwhite for an entire year and decided to sell it and switch to this model. The Paperwhite has a flat front screen which causes glare and is not as comfortable to hold as this kindle. The screen reads more like an actual book, text is very crisp, more so than the Paperwhite and oasis, and it is the perfect size and weight to read for long periods of time.",4 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,Worth the money,"Reviewed in the United States 🇺🇸 on December 14, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I like it so far. It's so small smooth and easy to carry around.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Superb Kindle,"Reviewed in the United States 🇺🇸 on January 9, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"i have wanted a Kindle for a while & finally decided to get one. So far (I’ve only been using it for approximately 2 weeks), I am thoroughly enjoying it. I like how compact it is, & the battery life is excellent.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,I’m not sure how I feel about this..,"Reviewed in the United States 🇺🇸 on February 12, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"This is my first kindle and I love the size of it and that I can read in the dark bc of the lighted screen. However, I’m very disappointed in the price of the kindle books. Every single book I’ve wanted to buy has been more expensive to buy the kindle version and cheaper to buy the physical book. Also, the kindle seems a bit slow and laggy every time I wake it up. The book pricing is really what ruined it for me though. I would not buy again nor recommend it.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Perfect Kindle!,"Reviewed in the United States on January 8, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Love this Kindle!!  After reading from my Kindle on my phone for years, with eyesight dwindling this is the perfect size. Highly recommend. Well worth the $99.00 special. Absolutely love it and small enough to throw in my bag. Highly recommend",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love!,"Reviewed in the United States on January 13, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I purchased this for my daughter for Christmas. She absolutely loves it! In less than a month she has read 3 books! It's very compact and easy to read from, day or night.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,Great and cheap device,"Reviewed in the United States on December 15, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True, Great kindle! It was super cheap and affordable and it’s very small and compact. It’s easy to take places and I think it’s great honestly from the 2019 kindle basic.,15 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Great upgrade the price was right.,"Reviewed in the United States on January 2, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,Love the light weight and more compact kindle. The plastic shell seems to be thin.  The screen is easy to read from. Hope this one is rugged enough to withstand many hrs. of use. My old kindle was on the go with me always. I love reading and take it at all times.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Very nice,"Reviewed in the United States on January 24, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I bought this as a birthday present for my wife and she loves it.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Nice reader,"Reviewed in the United States on January 31, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Nice reader. Adaptable, good accessibility features.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Keeps shutting off for no reason,"Reviewed in the United States on February 28, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"At first I thought it was me, that I was touching a button on the side that I did not know about. As far as I can tell, this version just likes to shut down for no reason. This is my fourth or fifth Kindle, and first time this has been an issue. It is not a dealbreaker, but it is annoying.",One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,No glare,"Reviewed in the United States on October 31, 2022",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I love the no glare screen, easy on the eyes. Only draw back is the kindle shuts off and also frequently needs to be restarted while I am reading. I am assuming it has to do with the battery. I usually recharge at 39%. I use two other kindles as well if I am reading other stories.",10 people found this helpful
