product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch Lite - Turquoise,4.0,Cutesy little lady bug,"Reviewed in the United States on December 29, 2022",Color: Coral | Style: Lite Console,True,"Delivery came a few days early :)  To my surprise it came with an accessory kit, 4 stars because it had a few dirty spots on the edges but they wiped away, The console looks brand new other than that!",2 people found this helpful
Nintendo Switch Lite - Turquoise,5.0,Best handheld console ever,"Reviewed in the United States on October 7, 2022",Color: Turquoise | Style: Lite Console,True,"Best handheld console by far.  I chose the lite over the original due to its portability.  Big surprise was when I saw a car instead of the usual Amazon van in front of the gate, then I saw an Amazon carrier drop off the package.  Way better than running super mario 3d world on the yuzu emulator, and could not run super mario bros u deluxe nor dkc tropical freeze on yuzu.  Loading times are much faster, so no more concerns.  While it took me 2.5 months to collect all 380 green stars and 85 stamps, I expect to duplicate this in well under two months.  Way cheaper than the Xbox series x, which I was gonna purchase to run FH 4 and 5, but able to run them both on my laptop.  The price should be 500 or less, but last time I checked, was close to 800.",12 people found this helpful
Nintendo Switch Lite - Turquoise,5.0,Very fun and addicting,"Reviewed in the United States on November 17, 2022",Color: Turquoise | Style: Lite Console,True,"I love this Nintendo switch lite. I am very thankful I was able to get one. Never had one ever in my life and never had any video games at all during my childhood. This Nintendo came and it was easy to set up. No damage. Created my account. The colors and video quality is good. It took my new storage space card easily. No problems at all so far. I have purchased a few games and they are all fun!! ""secretly addicting"" so beware! Yes I know I could have bought the Nintendo switch oled but the price is cheaper and I am not familiar with on how to play games on my TV, and my TV isn't that big either.",15 people found this helpful
Nintendo Switch Lite - Turquoise,5.0,Tops,"Reviewed in the United States on February 7, 2023",Color: Turquoise | Style: Lite Console,True,All of them..,
Nintendo Switch Lite - Turquoise,5.0,Perfect Gift,"Reviewed in the United States on January 24, 2023",Color: Turquoise | Style: Lite Console,True,Great gift and son loved it.  For the money spent it is a great value,
Nintendo Switch Lite - Turquoise,3.0,Instructions NOT in English,"Reviewed in the United States on April 5, 2023",Color: Blue | Style: Lite Console,True,"I haven't used the product as of yet, and am frustrated that ALL instructions and the box itself seem to be in Japanese (or at least some foreign language that I have no knowledge of). Arrived in a timely fashion and was packaged well.",One person found this helpful
Nintendo Switch Lite - Turquoise,4.0,It’s a great product but almost better to buy the complete switch with joy-cons included,"Reviewed in the United States on October 27, 2022",Color: Turquoise | Style: Lite Console,True,Nintendo is a great company and this product is good quality. It plays all of the Nintendo switch games. If you plan on playing any fitness games or anything that requires motion you have to purchase separate joy cons which are expensive. In my opinion if you’re getting a switch then the regular switch with dock and joy-cons is better to buy Unless you know you’ll be playing handheld games only. Because you cannot play some games without an extra purchase I think the price could be a little cheaper.,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,"Addicting, and a great gift","Reviewed in the United States on January 14, 2023",Color: Blue | Style: Lite Console,True,"I bought this as a gift, and it was well received. It came in perfect condition, and was well wrapped. I appreciated that the box didn’t hint to what was inside",
Nintendo Switch Lite - Turquoise,5.0,Girlfriend loved it,"Reviewed in the United States on January 2, 2023",Color: Turquoise | Style: Lite Console,True,Girlfriend was not really a gamer but wanted a Nintendo switch to take when she is laying in bed or traveling. She didn't want the dock and tv mode she said she'd prefer portability. She ended up really liking this option and games on a regular now.,2 people found this helpful
Nintendo Switch Lite - Turquoise,5.0,A bit of joy to a couple of Gen X-ers,"Reviewed in the United States on August 14, 2022",Color: Turquoise | Style: Lite Console,True,"My girlfriend and I are both in our 40's, and neither of us have owned any modern (post 2000) game console. For me it was a Super Nintendo, for her an N64. I borrowed a Nintendo Wii from a friend and loved it, but I never bought one. We just wanted something handheld that you can play the old school games on. I've had my eye on a Switch Lite for a while, and finally purchased one a couple of weeks ago. I don't know the technical ins and outs of modern consoles, so I'm just going to keep my mouth shut there; but after an easy setup, this has been a ton of fun for both of us. I would like to ease my way into newer games, I just became uninterested in video games from my teenage years to recently, so nearly 30 years in this particular realm of technology has largely passed me by. But like I said, my girlfriend and I have been having a lot of fun reliving the 80's and early 90's with this. So if you're looking for the same experience, definitely pick one of these up.",26 people found this helpful
Nintendo Switch Lite - Turquoise,4.0,Want to buy more!,"Reviewed in the United States on December 22, 2022",Color: Turquoise | Style: Lite Console,True,"My grandsons love it!! Only 1 problem, I need to buy 2 more! They are having fun with it!",
Nintendo Switch Lite - Turquoise,5.0,Best Gaming System Ever!!,"Reviewed in the United States on December 28, 2022",Color: Coral | Style: Lite Console,True,"I haven't had a handheld console since the Nintendo 3DS. Since getting the Switch Lite, I haven't been able to stop playing. So far I only have a few free games downloaded from the eShop. One of my favorites is Fall Guys. For anyone who likes gaming, I would definitely recommend the Switch Lite.",5 people found this helpful
Nintendo Switch Lite - Turquoise,4.0,Wrong color,"Reviewed in the United States on December 9, 2022",Color: Turquoise | Style: Lite Console,True,I ordered 2 of these switch lites for my boys for Christmas. I ordered 2 different colors but received 2 of the same color. Which is a little bit disappointing. Otherwise everything seems good.,
Nintendo Switch Lite - Turquoise,5.0,My son loves it!,"Reviewed in the United States on January 15, 2023",Color: Blue | Style: Lite Console,True,"Easy to set up, I like that it has an app for your phone to set kids time limits and see what they are doing.",One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,great to have this again,"Reviewed in the United States on January 22, 2023",Color: Blue | Style: Lite Console,True,awesome gladf i have another one to keep playing with and gaming,
Nintendo Switch Lite - Turquoise,3.0,Great for kids but Nintendo account sharing is a nightmare,"Reviewed in the United States on March 11, 2022",Color: Turquoise | Style: Lite Console,True,"My daughter absolutely loves her lite.  The device itself is amazing and great for travel.  There are a few downsides like not being able to dock, and some games like just dance won't work.  If you want to use it for a travel or just for standard games like Zelda and Mario this is amazing.The reason that I am giving the product 3 starts instead of 5 is all due to the family sharing.  Many will use the lite as a secondary device.  This is at least what my family has done.  We purchased a switch a few years ago for the family and for Christmas  our daughter really wanted to have her own.  We have a family account so the whole family can use the applications on the family switch and the kids do not need to use my account.  This would you think work similarly for the 2nd switch but that is not the case at all.  The ability to use the games on the second switch is possible but the standard way is terrible, and that is completely on Nintendo.The setup that we have that works is thisFamily switch is primary console and my account is primaryAll games are bought on this console digitally through my accounteveryone in the family can play and game on this switch and can dock and play as well on their profilessecondary switch is using my profile as the main and it needs to be online to play any gamescannot use any other profile on the switch because I am the owner of the gamesboth of my kids can play at the same time the same game but need to be on my profile on lite and their profile on switchI know that Nintendo wants users to buy multiple copies of the games to play, but my kids accounts do no t have payment methods and we did not want to have a lot of disks lying around.  We put in 512GB cards so that we would not need to worry about space.If Nintendo could allow family sharing allow every switch in your house play every game locally even if it is only 1 person can play the game at a time this would be amazing.  As it stands now family sharing is killing the usability.  I can play the same game on my PS4 and PS5.  I can also do it on my xbox one and series x.  Nintendo needs to match what all of the other platforms are doing for as much as you spend on these consoles and games you should be able to play them without needing to jump through a ton of hoops.",4 people found this helpful
