product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Apple Pencil (2nd Generation),5.0,Very good,"Reviewed in the United States on November 19, 2021",,True,Good purchase,
Apple Pencil (2nd Generation),5.0,Works well.,"Reviewed in the United States 🇺🇸 on September 8, 2021",,True,"My first pencil, but works great.",
Apple Pencil (2nd Generation),5.0,fast shipping brand new good seller,"Reviewed in the United States 🇺🇸 on March 20, 2020",,True,"Great item however i didnt notice myself that in the description this item is for the 3rd generation ipads. Beautiful item though, when I change a new ipad will get this item for sure. much easier to use than the older version.",2 people found this helpful
Apple Pencil (2nd Generation),5.0,I.  Need someone pike.  The. Pin.  Up.,"Reviewed in the United States 🇺🇸 on February 24, 2021",,True,I do not.  Drive.  Need someone. Pike. The.  Pin.  Up.  Thank u,
Apple Pencil (2nd Generation),5.0,Artful addition,"Reviewed in the United States 🇺🇸 on March 22, 2020",,True,"This is a great device, very accurate and easy to use. The attached sketches were done using Adobe Fresco. I am not a professional artist, so for anyone with a desire to express their artistic side, this pen is highly recommended.",
Apple Pencil (2nd Generation),5.0,Makes life easier,"Reviewed in the United States 🇺🇸 on June 8, 2021",,True,"It is great on my touch screen, and it is very accurate.",
Apple Pencil (2nd Generation),3.0,Unbalanced and Slippery,"Reviewed in the United States 🇺🇸 on January 19, 2020",,True,"Expensive (surprise, it's Apple). It's heaver than most styluses I've tried, and really small diameter while being really long. It's also not balanced at all, the majority of the weight feels like it's in the back instead of the front, so it's hard to feel confident in small writing or drawing details. The matte material is also surprisingly slippery. I'm sure it's better than the P1, but I think if they made a 3rd gen and finally made it battery-free then it'll be lighter and cheaper (hopefully).",3 people found this helpful
Apple Pencil (2nd Generation),5.0,Useful accessory,"Reviewed in the United States 🇺🇸 on March 30, 2021",,True,"Handy to use, great gift to go with new iPad. Delivery was quick.",
Apple Pencil (2nd Generation),5.0,Fast delivery,"Reviewed in the United States 🇺🇸 on July 7, 2021",,True,"Item superb. Fast delivery. Very, very enticing packaging. A+",
Apple Pencil (2nd Generation),5.0,Useful,"Reviewed in the United States 🇺🇸 on June 14, 2021",,True,"Flawlessly performance, I love being able to create with this pen.",
Apple Pencil (2nd Generation),5.0,The BEST.,"Reviewed in the United States 🇺🇸 on February 4, 2021",,True,This was for my Granddaughter who just loves to draw. This new pen is the best she says.,
Apple Pencil (2nd Generation),3.0,Buyers beware!! Ruined Christmas present!!,"Reviewed in the United States on December 25, 2020",,True,"Bought this “brand new” from Amazon, and it came in used and beat up. Worst part it’s not even a generation 2 pencil. It’s someone’s old beat up generation 1 pencil, this is completely disgusting that Amazon would allow something like this to come out. Thanks for the ruined gift Amazon.",2 people found this helpful
Apple Pencil (2nd Generation),5.0,The best stylus for iPad.,"Reviewed in the United States on October 6, 2021",,True,The best stylus for iPad.,
Apple Pencil (2nd Generation),5.0,Great writing experience.,"Reviewed in the United States on June 6, 2020",,True,"Great writing experience! The Apple Pencil 2 is really easy to use, and has some awesome features such as magnetic charging on the side of the iPad, and double tapping to switch to eraser mode.",
Apple Pencil (2nd Generation),5.0,Works great,"Reviewed in the United States on August 9, 2021",,True,"Works like it's supposed to, no complaints",
Apple Pencil (2nd Generation),5.0,Great purchase for the ecosystem,"Reviewed in the United States on January 10, 2021",,True,"Easy to install and use, feels really great to write and draw and even as a pointer for the screen.",
Apple Pencil (2nd Generation),5.0,Perfect,"Reviewed in the United States on November 9, 2021",,True,Exactly as described!,
Apple Pencil (2nd Generation),5.0,Smooth pencil like,"Reviewed in the United States on May 24, 2021",,True,Feels smooth (matte like) and works great with iPad. Can’t go wrong.,
Apple Pencil (2nd Generation),5.0,Very light great performance,"Reviewed in the United States on October 10, 2021",,True,Excellent quality and performance,
Apple Pencil (2nd Generation),5.0,Good quality,"Reviewed in the United States on May 8, 2021",,True,Very good quality easy to useWorks with my iPad Pro really well,
Apple Pencil (2nd Generation),5.0,Superb,"Reviewed in the United States on February 10, 2021",,True,Amazing invention...If u have Apple iPad with you... sincerely suggest to buy an Apple Pencil,
Apple Pencil (2nd Generation),5.0,Awesome!,"Reviewed in the United States on September 15, 2021",,True,Works great! Love my Apple Pencil!,
Apple Pencil (2nd Generation),4.0,Just right!,"Reviewed in the United States on February 12, 2020",,True,My daughter absolutely loves it! She's an artist and she says it responds great. Not too sensitive or not sensitive enough... just right!,
Apple Pencil (2nd Generation),5.0,Great,"Reviewed in the United States on May 14, 2021",,True,Awesome. Bit be careful with tip of pen. It can come unscrewed.,
Apple Pencil (2nd Generation),5.0,Amazing!!,"Reviewed in the United States on May 30, 2021",,True,It works perfectly!! I was so excited to start sketching 🥰,
Apple Pencil (2nd Generation),5.0,Awesome sauce,"Reviewed in the United States on July 31, 2021",,True,Love this thing.  Works like a charm,
Apple Pencil (2nd Generation),5.0,Exactly what is pictured.,"Reviewed in the United States on September 7, 2020",,True,"Love, love,love it arrived a day early and I was trilled I used it right away and it was everything I expected. Love how it magnetically charges.",
Apple Pencil (2nd Generation),5.0,Works as described,"Reviewed in the United States on October 26, 2021",,True,Works as described.,
Apple Pencil (2nd Generation),5.0,Good,"Reviewed in the United States on March 1, 2020",,True,"Good. I used to be a apple  .... well, disliker. I thought apple’s production was unreasonable expensive, until i met the combination of iPad Pro + apple pen. This is amazing. With its help, i barely open my 3000 dollars’ computer!",
Apple Pencil (2nd Generation),5.0,Great for students,"Reviewed in the United States on January 25, 2021",,True,LOVE IT! It’s perfect for students. Very accurate that i want to replace it with all my pencils!!,
Apple Pencil (2nd Generation),5.0,Great,"Reviewed in the United States on November 19, 2021",,True,Great,
Apple Pencil (2nd Generation),5.0,Write my life,"Reviewed in the United States 🇺🇸 on July 17, 2021",,True,Easy to use. Rarely use it right now.,
Apple Pencil (2nd Generation),5.0,Does and is what it says,"Reviewed in the United States 🇺🇸 on January 20, 2020",,True,"Does and is what it says  Simple flexible surprisingly useful. Aside from the fun of drawing with such a powerful tool, getting back to handwritten notes has been empowering. Finding a note taking app to match it with however has not been as pleasurable.",
Apple Pencil (2nd Generation),5.0,Apple Pencil gen 2,"Reviewed in the United States 🇺🇸 on October 14, 2021",,True,Product works good,
Apple Pencil (2nd Generation),5.0,Exceptional Pen for Apple Ipad,"Reviewed in the United States 🇺🇸 on February 16, 2021",,True,My daughter loves this. She says it works great with the IPad. Would recommend to others.,
Apple Pencil (2nd Generation),5.0,Amazing ! Worth it !,"Reviewed in the United States 🇺🇸 on June 17, 2021",,True,This is smooth like butter ! Worth every penny,
Apple Pencil (2nd Generation),4.0,good,"Reviewed in the United States 🇺🇸 on August 2, 2020",,True,it doesn't do all intended feature as touching with you finger.,
Apple Pencil (2nd Generation),3.0,NOT WORTH THE MONEY!  OTHER PENS FOR LESS MONEY THAT WORK REALLY WELL!,"Reviewed in the United States 🇺🇸 on May 17, 2020",,True,"Very disappointed! Its supposed to work on my ipad pro 11 & the new mini but doesn't... the different things its supposed to do...it doesn't. Not worth $125. when there are so many other pens that work really well that you can use on all the apple devices, that only $30. to $50. but work really well! Dont waste your money on this pen...you do not have to buy that pen!",
Apple Pencil (2nd Generation),5.0,I had an issue but they fixed it,"Reviewed in the United States 🇺🇸 on January 25, 2021",,True,I had an issue with a defective pen but they resolved my problem. Great customer service. Thank you,
Apple Pencil (2nd Generation),5.0,In case of problems,"Reviewed in the United States 🇺🇸 on April 8, 2019",,True,"Works great but the one I got stopped working unpredictably.  Or behaved oddly, typing multiple letters when a key only tapped once.  I thought possibly I was doing something wrong but I googled the problem and found out if the nib loosens, the pencil misfunctions.  Just screw it back down, problem solved!  Fantastic tool!",5 people found this helpful
Apple Pencil (2nd Generation),5.0,Love it.,"Reviewed in the United States 🇺🇸 on November 9, 2021",,True,works great.,
Apple Pencil (2nd Generation),5.0,Excellent,"Reviewed in the United States on October 10, 2021",,True,Work as expected.,
Apple Pencil (2nd Generation),5.0,The ease of the pencil,"Reviewed in the United States on November 11, 2019",,True,I have never used a IPad pencil before and I can honestly say I don’t use my iPad without it now. It’s also less fingerprints on the screen as well which is an added bonus  I would be lost without the pencil now and would highly recommended getting one!,
Apple Pencil (2nd Generation),5.0,Works great,"Reviewed in the United States on July 9, 2021",,True,Just like the one that came with my ipad,
Apple Pencil (2nd Generation),1.0,Almost worked for 2 months,"Reviewed in the United States on October 1, 2022",,True,"Worked just shy of two months.  Now will not pair, connect or charge.  iPad can see it but will not connect to Bluetooth.  Very disappointed, expected more from apple and a $130 pencil.  Tried every YouTube tutorial to get it reconnected and nothing.  Really second guessing if this was really a new item, or rather one that had been returned.  I hope the seller or someone contacts me.",One person found this helpful
Apple Pencil (2nd Generation),5.0,A must buy ipad accessory,"Reviewed in the United States on February 15, 2021",,True,A must buy if you have or want to buy an iPad especially the iPad Pro!!,
Apple Pencil (2nd Generation),1.0,Worked for a few weeks,"Reviewed in the United States on August 29, 2022",,True,"I noticed during the few months that I had this pencil, how often that I would have to pair this to my ipad everyday. It would not hold a charge or work longer than 10 minutes. Eventually had to buy a new one from Walmart. Amazon may have discounts on these pencils, but you take the risk of it not working at all. My advice, pick one up in person from Walmart to get your paper receipt if anything were to ever happen to it.",One person found this helpful
Apple Pencil (2nd Generation),5.0,A great upgrade from original Apple Pencil and other styluses.,"Reviewed in the United States on July 19, 2019",,True,"The Apple Pencil 2 takes everything that was right about the original Apple Pencil, while also fixing all of the issues it had. Love the wireless charging feature, and the magnets that hold it in place work great. The new features are well worth the price, I just wish it was a little cheaper.",
Apple Pencil (2nd Generation),5.0,Best Pencil for the IPad!,"Reviewed in the United States on August 22, 2020",,True,The Apple Pencil is perfect for all the writing and teaching I do. I highly recommend it. It does a better job than any other pencil/pen available.,
Apple Pencil (2nd Generation),5.0,Apple does it again!,"Reviewed in the United States on June 28, 2021",,True,Since I’ve bought this I haven’t put it down!,
Apple Pencil (2nd Generation),5.0,Works,"Reviewed in the United States on August 9, 2021",,True,It works like it’s supposed to,
Apple Pencil (2nd Generation),5.0,Purchased For A Gift,"Reviewed in the United States on January 2, 2021",,True,I purchased this for a gift to go along with a new IPad...The recipient was very pleased with it...,
Apple Pencil (2nd Generation),5.0,Excellent,"Reviewed in the United States on October 3, 2021",,True,Very good of use,
Apple Pencil (2nd Generation),5.0,Works great,"Reviewed in the United States on May 25, 2021",,True,Works great!!! Highly recommend if you have a newer model iPad!!!,
Apple Pencil (2nd Generation),2.0,My pencil came dirty as if it is used!!!! VERY DISAPPOINTED (UPDATE IT STOPPED WORKING!),"Reviewed in the United States on December 11, 2021",,True,"Update!!!! The pencil no longer charges, not even a year and I was told they can’t do anything for me so that sucks!The pencil itself works fine. ITS JUST DIRTY! does not appear new. I don't believe I have been sent a new pencil. I would love to have a refund but I cannot afford to be out of a pencil at the moment because I am travelling. HIGHLY DISAPPOINTED. I feel scammed.",One person found this helpful
Apple Pencil (2nd Generation),5.0,An essential for the iPad Pro.,"Reviewed in the United States on September 2, 2020",,True,"It just works and that is all you need. Incredibly easy to connect to the iPad, nice feel to it and  it charges incredibly fast.",One person found this helpful
Apple Pencil (2nd Generation),1.0,0 stars,"Reviewed in the United States on March 19, 2023",,True,Don't order from here unless you want a DUD of a pencil. Double DUD trying to return!!!!Order from target! Cheaper and new pencil was a total success!!,
Apple Pencil (2nd Generation),5.0,Excelente,"Reviewed in the United States on September 22, 2021",,True,"Producto nuevo, sellado, original.",
Apple Pencil (2nd Generation),5.0,i recommend,"Reviewed in the United States on May 14, 2021",,True,"As always, the apple is of excellent quality, everything works great",
Apple Pencil (2nd Generation),5.0,"Yes it is better, yes you need it, no there are no other pens worth buying.","Reviewed in the United States on November 9, 2019",,True,Apple’s done it again. They’ve found yet another way to pick my pockets and make me happy I was walking down the street when they did. This pencil is fantastic. They fixed everything I hated about the old pencil and now I find myself in love all over again.,
Apple Pencil (2nd Generation),5.0,Generation 2 Apple Pencil,"Reviewed in the United States on September 27, 2019",,True,"I really like the new design of the Apple Pencil and the fact that it isn't round keeps it from rolling around as much.  I love that it doesn't require a separate unique charger.  It does feel a little slippery, but other than that, I love it.",
Apple Pencil (2nd Generation),5.0,LO MEJOR,"Reviewed in the United States 🇺🇸 on August 6, 2021",,True,ES SUPER UTIL Y ME ENCANTO,
Apple Pencil (2nd Generation),5.0,Seriously??!!,"Reviewed in the United States 🇺🇸 on August 5, 2021",,True,I mean This is APPLE ❤️❤️,
Apple Pencil (2nd Generation),5.0,Excellent product.,"Reviewed in the United States 🇺🇸 on October 13, 2021",,True,Excellent product.,
Apple Pencil (2nd Generation),5.0,Apple 🍎 does a good job,"Reviewed in the United States 🇺🇸 on April 25, 2021",,True,Works as expected and a great feel in the hand. Low latency,
Apple Pencil (2nd Generation),5.0,I love it!!!,"Reviewed in the United States 🇺🇸 on May 22, 2021",,True,"Everything is perfect , the pencil is work great, thank you!!",
Apple Pencil (2nd Generation),5.0,Best digital rencil on the market,"Reviewed in the United States 🇺🇸 on October 6, 2021",,True,Its the best,
Apple Pencil (2nd Generation),5.0,Great tool. Delivered on time,"Reviewed in the United States 🇺🇸 on March 27, 2021",,True,Cool gadget. Still learning more tips. Very accurate. Stays attached to iPad Air 4,
Apple Pencil (2nd Generation),5.0,Best stylus!!,"Reviewed in the United States 🇺🇸 on October 24, 2021",,True,,
Apple Pencil (2nd Generation),5.0,Excellent pencil,"Reviewed in the United States 🇺🇸 on May 21, 2021",,True,Use constantly on job site and it writes with excellent precision.,
Apple Pencil (2nd Generation),1.0,Stopped working after 18 months and Apple could not care less!,"Reviewed in the United States 🇺🇸 on July 14, 2021",,True,"Purchased new in December 2019. Stopped working in July 2021. In that time I used it to take notes at meetings, and my teenager used it to draw. Under 10 hours total usage.After an hour on the phone with Apple, they determined the pen was defective and offered to look at it - not fix it, look at it - for a $109 service fee.I told them that I have been an Apple customer for 15+ years, and that since the pencil was obviously defective, I hoped that they would fix it or replace it fort me. They didn't actually laugh, at least until the call ended, but they refused to do anything. ""Constantine"" said that the people who denied my request ""do not take phone calls"" and that I was welcome to give feedback on the website, but could not promise any response.I hope Apple treats you better than this if you buy a defective product, but don't count on it.",5 people found this helpful
Apple Pencil (2nd Generation),5.0,Pretty slick,"Reviewed in the United States 🇺🇸 on February 18, 2021",,True,"Love it, makes life easier - attached to my iPad and charges automatically. Highly recommend",
Apple Pencil (2nd Generation),4.0,Great,"Reviewed in the United States 🇺🇸 on November 15, 2020",,True,I love it!,
Apple Pencil (2nd Generation),5.0,As expected,"Reviewed in the United States 🇺🇸 on September 17, 2021",,True,Pencil works just fine.,
Apple Pencil (2nd Generation),3.0,It’s OK,"Reviewed in the United States 🇺🇸 on September 8, 2021",,True,I wouldn’t buy the pencil unless you plan to do a lot of drawing or free style writing. It didn’t serve my needs.,
Apple Pencil (2nd Generation),5.0,El mejor pen!!,"Reviewed in the United States 🇺🇸 on August 21, 2020",,True,Muy superior a versión anterior. También en relación al lápiz del Surface. Dejé de escribir en Surface y volví al iPad en su nueva versión Pro!!,
Apple Pencil (2nd Generation),5.0,Lapiz perfecto,"Reviewed in the United States 🇺🇸 on September 2, 2021",,True, Todo perfecto,One person found this helpful
Apple Pencil (2nd Generation),5.0,Love it,"Reviewed in the United States 🇺🇸 on August 8, 2021",,True,The Apple pen is awesome,
Apple Pencil (2nd Generation),5.0,Worth every penny.,"Reviewed in the United States 🇺🇸 on May 25, 2021",,True,"This is the real deal. Worth the money, no exceptions.",
Apple Pencil (2nd Generation),4.0,really does make a difference,"Reviewed in the United States 🇺🇸 on October 18, 2019",,True,I waited awhile to get the pencil since it is pricey. But it really does make a difference. Now feel lost without it and clumsy using my finger.,
Apple Pencil (2nd Generation),5.0,Very expensive pencil lol,"Reviewed in the United States 🇺🇸 on June 3, 2020",,True,Very expensive pencil. Lol I love it though. Good for when you have to sign documents on your iPad. I hate trying to use my finger.Very useful for artistic purposes too.,
Apple Pencil (2nd Generation),5.0,"It's really good, nothing is wrong with it works normal","Reviewed in the United States 🇺🇸 on March 4, 2021",,True,"I like everything, I had no problem at all, it also charges very fast😌",
Apple Pencil (2nd Generation),2.0,It was great until it stopped working....,"Reviewed in the United States 🇺🇸 on November 4, 2020",,True,"I use this to teach in zoom lessons at school. It stopped working today and won't pair up. I spent an hour on apple tech to try and get a replacement. They wanted to know the serial number, and told me to look in the barrel of the cap. They are the TINIEST letters and numbers ever, and impossible to read. It worked last night and now nothing. It has dropped off my ipad once or twice, but not at a high distance or on a hard floor. Very disappointed. Teaching is hard enough right now, especially as a music teacher, but tech failures are even worse right now and thinking about getting a new one is impossible right now.",5 people found this helpful
Apple Pencil (2nd Generation),5.0,Magnetic charging is magical!,"Reviewed in the United States 🇺🇸 on June 23, 2019",,True,I’ve worked with the older version of the Apple Pencil that you had to plug in using special adapters and I am always afraid I will lose either the adapter or the cap. The magnetic charging is fabulous without fear of losing small parts.The writing features are pretty great too.,
Apple Pencil (2nd Generation),4.0,Good luck,"Reviewed in the United States 🇺🇸 on July 25, 2020",,True,Easy to buy easy to use easy to lose,
Apple Pencil (2nd Generation),5.0,Works great,"Reviewed in the United States 🇺🇸 on August 25, 2021",,True,Works just as advertised,One person found this helpful
Apple Pencil (2nd Generation),5.0,Mehh its apple,"Reviewed in the United States 🇺🇸 on July 3, 2021",,True,Its a cool pen but to expensive,
Apple Pencil (2nd Generation),5.0,Worked Great,"Reviewed in the United States 🇺🇸 on September 23, 2021",,True,Worked Great,
Apple Pencil (2nd Generation),5.0,Perfect Pencil for the new Apple iPad,"Reviewed in the United States 🇺🇸 on March 22, 2021",,True,This was a Christmas Present for my husband.  He loves it.,
Apple Pencil (2nd Generation),5.0,Love it,"Reviewed in the United States 🇺🇸 on September 1, 2021",,True,No complaints. Love it,
Apple Pencil (2nd Generation),5.0,Very good I like it,"Reviewed in the United States 🇺🇸 on September 27, 2021",,True,Very good,
Apple Pencil (2nd Generation),5.0,Súper!,"Reviewed in the United States 🇺🇸 on January 21, 2021",,True,Es un lápiz muy fácil de utilizar en la pantalla y tiene buena precisión. Muy útil.,
Apple Pencil (2nd Generation),5.0,worth $150,"Reviewed in the United States 🇺🇸 on April 19, 2021",,True,It would be a mistake if you buy an ipad without this,
Apple Pencil (2nd Generation),5.0,GAME CHANGER,"Reviewed in the United States 🇺🇸 on February 25, 2020",,True,Worth every penny. This thing is a game changer for the iPad Pro.I use it for handwriting notes on Microsoft OneNote when in surgery. It looks more professional than tapping away on an iPad when scribbling details.,
Apple Pencil (2nd Generation),5.0,Easy and Fun to Use,"Reviewed in the United States 🇺🇸 on February 25, 2020",,True,"Definitely go an buy this if you have an iPad Pro. Very accurate, easy to use, lightweight and an excellent tool to use to take notes, do problems without printing out the sheets and just for everyday normal use.",
Apple Pencil (2nd Generation),5.0,Natural feel in hand to write and draw in digital space,"Reviewed in the United States 🇺🇸 on November 4, 2020",,True,This work perfectly and easy to use. Great human machine interface for taking class notes. Also great for drawing for artists.,
Apple Pencil (2nd Generation),5.0,very useful,"Reviewed in the United States 🇺🇸 on July 30, 2021",,True,"works very well, and writes smoothly.",
Apple Pencil (2nd Generation),5.0,Easy charging,"Reviewed in the United States 🇺🇸 on December 1, 2020",,True,I appreciate the ability to recharge on the side of unit. Makes it easier to jot down quick notes.,
Apple Pencil (2nd Generation),5.0,Works flawlessly,"Reviewed in the United States 🇺🇸 on September 25, 2021",,True,Works flawlessly,
Apple Pencil (2nd Generation),5.0,"expensive for a pen, but works better than the surface pen","Reviewed in the United States 🇺🇸 on December 31, 2019",,True,I have a surface book and have the pen.  This one works better.  Feels better.  But procreate is the best reason to get the pen.  That app is the best hands down.  Look for a warehouse deals pen.,
Apple Pencil (2nd Generation),5.0,Works like it should,"Reviewed in the United States 🇺🇸 on August 14, 2021",,True,Makes the pad doubley useful,
Apple Pencil (2nd Generation),4.0,Accurate and natural.,"Reviewed in the United States 🇺🇸 on March 17, 2020",,True,Apple pencil is a professional tool. Be prepared to drop some dough on replacement nibs though.,
Apple Pencil (2nd Generation),5.0,Works,"Reviewed in the United States 🇺🇸 on April 3, 2021",,True,"The price is crazy for this pen, however, I now understand why.",
Apple Pencil (2nd Generation),5.0,I heart apple products,"Reviewed in the United States 🇺🇸 on August 4, 2019",,True,"Far superior to gen one Apple Pencil in every way- how it looks, weight, and convenience of charging while storing it on the iPad. Really the only fault to the pencil is that if it drops directly on the tip, that tip is done. Fortunately, replacements are not very expensive!",
Apple Pencil (2nd Generation),4.0,Pretty Good,"Reviewed in the United States 🇺🇸 on January 5, 2020",,True,"The tip (nib) comes unscrewed sometimes which leads to issues w/ the pencil responding, but otherwise great. I use it for illustrating",
Apple Pencil (2nd Generation),5.0,It’s a pencil for iPad,"Reviewed in the United States 🇺🇸 on December 10, 2020",,True,"It’s a pencil for iPad, what more is there to say. Weight is good, holds battery charge well.",
Apple Pencil (2nd Generation),2.0,Will not charge,"Reviewed in the United States 🇺🇸 on February 3, 2022",,True,The pen was working well this is my 5th time using it and it will not charge hace to keep removing it and setting it back on the charger over and over until it charges… will like to know what I got to do to refund my money back and or get a different one send to me.,
Apple Pencil (2nd Generation),5.0,A must have,"Reviewed in the United States 🇺🇸 on November 2, 2020",,True,I loved it. Since I got it I haven’t stopped using it. Taking notes is a brezze with the apple pen.,
Apple Pencil (2nd Generation),1.0,The product was not new,"Reviewed in the United States 🇺🇸 on June 4, 2022",,True,"When I received the product, it was odd that the box didn’t have the plastic shrink wrap. The pencil also wasn’t wrapped in plastic when I removed it from the box as it should have been. However the worst part was that it didn’t work at all. I couldn’t get it to pair with the iPad I purchased. I took it to the Apple store and they replaced it. While we were waiting for the technician, my daughter pointed out that the pencil looked used. I didn’t notice it before, but in the bright store lighting it was obvious. Wow, Amazon. That’s pretty cheap. Glad Apple made good on it for me.",One person found this helpful
Apple Pencil (2nd Generation),5.0,Love it,"Reviewed in the United States 🇺🇸 on September 22, 2021",,True,Love it,
Apple Pencil (2nd Generation),5.0,Good!!!,"Reviewed in the United States 🇺🇸 on October 3, 2021",,True,Good product,
Apple Pencil (2nd Generation),5.0,Worth every penny !,"Reviewed in the United States on November 30, 2020",,True,Paired instantly with my iPad Air 4 (2020) version  . Treat yourself it’s worth the money !,One person found this helpful
Apple Pencil (2nd Generation),5.0,pft,"Reviewed in the United States on November 1, 2021",,True,good,
Apple Pencil (2nd Generation),5.0,Great product!,"Reviewed in the United States on March 3, 2021",,True,This pencil is great! It’s exactly what I wanted. I would recommend it.,
Apple Pencil (2nd Generation),5.0,Nice,"Reviewed in the United States on September 20, 2021",,True,Excellent design.,
Apple Pencil (2nd Generation),5.0,Came new.,"Reviewed in the United States on October 29, 2020",,True,It came new and still wrapped in apple plastic.This pencil is perfect for drawing and any art work.,
Apple Pencil (2nd Generation),5.0,Can’t BEAT THE PRICE,"Reviewed in the United States on January 14, 2021",,True,Came in perfect condition. 95$? Can’t BEAT that. Set up to my iPad instantly no complaints here,
Apple Pencil (2nd Generation),1.0,Didn’t work when received,"Reviewed in the United States on April 17, 2023",,True,Did not work. Tried to get refund they same I never sent it back. Still no refund,
Apple Pencil (2nd Generation),5.0,I love to shop,"Reviewed in the United States on July 16, 2020",,True,I bought this pen thinking that it would work for my iPad so then I had to buy a new iPad I love the pen works,
Apple Pencil (2nd Generation),5.0,Best accessory for Ipad for your creative experience,"Reviewed in the United States on August 19, 2020",,True,"Awesome pencil, although pencil does not describe it accurately. It is much more than that. Amazing, makes the Ipad experience all that more fun.",
Apple Pencil (2nd Generation),5.0,I LOVE IT!!!,"Reviewed in the United States on January 5, 2021",,True,The accuracy was great! It was super comfortable to the touch and I absolutely loved it!!,
Apple Pencil (2nd Generation),5.0,Does what Apple thinks you need,"Reviewed in the United States 🇺🇸 on February 8, 2020",,True,"It's Apple and they have a great pen that does what Apple thinks it should, but little more. Compare with the functionality of the MS Pen and you can see that this product is over priced and under delivers.",
Apple Pencil (2nd Generation),5.0,Excellent article.. I'm very happy!,"Reviewed in the United States 🇺🇸 on July 20, 2021",,True,Excellent article.. I'm very happy!,
Apple Pencil (2nd Generation),5.0,Its just as good as the 1st generation pen. The only extra is it looks cooler and how it charges,"Reviewed in the United States 🇺🇸 on November 24, 2019",,True,The only thing I have against this is that. You need a third-part app. To turn you writing into text which is extremely in accurate. Maybe 60% of the time it gets it right perfectly. Apple needs to make their own version of this app.,
Apple Pencil (2nd Generation),5.0,Love my Apple Pencil,"Reviewed in the United States 🇺🇸 on January 11, 2021",,True,"I’ve been wanting an Apple Pencil for the longest time, and it’s honestly a really great investment.",
Apple Pencil (2nd Generation),2.0,Really?,"Reviewed in the United States 🇺🇸 on March 9, 2022",,True,I am so disappointed because such an expensive pen that breaks that easy. I just dropped the pen and the point broke and the pen now doesn't work. I tried putting it together and I can't. $120 dollar pen that just broke and no warranty anymore. Ugh.,
Apple Pencil (2nd Generation),5.0,Works well,"Reviewed in the United States 🇺🇸 on March 24, 2020",,True,I have iPad Pro ant works well for what I need. Haven’t used it for a lot of drawing so I am not sure how it works for that. I am happy with my purchase,
Apple Pencil (2nd Generation),5.0,Very helpful for business,"Reviewed in the United States 🇺🇸 on January 2, 2021",,True,"I use this for work, writing on PDFs, filling out forms in docusign, etc. fantastic product.",
Apple Pencil (2nd Generation),5.0,The best pen. Period.,"Reviewed in the United States 🇺🇸 on July 31, 2019",,True,"Simply the best pen on the market, if you have an IPadPro. No lag, it’s like using whatever tool you have it set to be. Because of it, most artists would agree it’s the best for creating  freehand artwork.And it is magnetized to stick to the pad!!",
Apple Pencil (2nd Generation),5.0,Used but good,"Reviewed in the United States 🇺🇸 on July 1, 2021",,True,I bought used but pretty good,
Apple Pencil (2nd Generation),5.0,way better than the first gen,"Reviewed in the United States 🇺🇸 on November 22, 2019",,True,"It's weird how easy to lose something bright white is. I suppose if you made them neon green or something it'd be ugly. It does the thing, though! I've been wanting a reasonably intuitive tablet-and-pen experience for AGES and the technology is finally here!",
Apple Pencil (2nd Generation),5.0,Simply worth it,"Reviewed in the United States 🇺🇸 on March 1, 2021",,True,This is an amazing tool! Use it everyday for note taking during the day!,
Apple Pencil (2nd Generation),5.0,Strong grip,"Reviewed in the United States 🇺🇸 on July 30, 2020",,True,I love the grip of the magnet when it’s on my iPad...it also works smooth and makes doing things much easier on my iPad,
Apple Pencil (2nd Generation),5.0,fantastic,"Reviewed in the United States 🇺🇸 on December 29, 2019",,True,"this pencil feels really authentic to drawing with an ordinary pencil, there is a small learning curve because of the texture of the glass, but it really is an amazing tool for digital art and note taking. it's also great for browsing.",
Apple Pencil (2nd Generation),5.0,Pretty good.,"Reviewed in the United States 🇺🇸 on August 31, 2021",,True,Nothing to say.,
Apple Pencil (2nd Generation),5.0,Costos y no tan cómodo como otros pero muyyy util,"Reviewed in the United States 🇺🇸 on July 14, 2020",,True,"Muy costoso y creo que los lápices de Samsung son más cómodos y menos ruidosos, pero sin este lápiz el ipad pierda mucho de su genialidad",
Apple Pencil (2nd Generation),2.0,Look like open-box product,"Reviewed in the United States 🇺🇸 on September 10, 2021",,True,"The original box has noticeable traces of dirty scuffing; there is no information booklet inside (there are only two booklets with warranty descriptions in different languages).  Also, the box is unsealed. It appears to be an open-box product - but I did not see any notice when I bought it, and I bought it as new.I bought it as a gift, but I can't give it as a gift in this condition, so I returned it.",One person found this helpful
Apple Pencil (2nd Generation),5.0,Me encantó,"Reviewed in the United States 🇺🇸 on October 14, 2021",,True,Tremendo,
Apple Pencil (2nd Generation),5.0,It works,"Reviewed in the United States 🇺🇸 on April 13, 2021",,True,Was gift for wife and she said it worked perfectly.,
Apple Pencil (2nd Generation),5.0,Works Fine,"Reviewed in the United States 🇺🇸 on June 29, 2021",,True,Works like it should. No issues.,
Apple Pencil (2nd Generation),5.0,A must necessity,"Reviewed in the United States 🇺🇸 on April 22, 2021",,True,Love it second one. Passed first on to my husband,
