product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love the new switch,"Reviewed in the United States on January 1, 2022",Color: White | Style: Console,True,"Love the new switch, brighter and bigger screen I get more play time out of it over all just better then the original! I upgraded mine and then got one for my mom and upgraded for my nephew also we all love the new switch and have no complaints !!",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,DOCK USERS!!!.... be wise and add a screen protector as its easy to SCRATCH,"Reviewed in the United States on April 27, 2022",Color: White | Style: Console,True,"not much to say other then quick and prompt shipping/delivery, product GRADE A... this product was bought by a borderline millennial, looking to get nostalgic",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,"Picture shows English version, but got japanese.","Reviewed in the United States on September 24, 2022",Color: Splatoon | Style: Console,True,"This is a scam, very big difference in worth for English version vs. Japanese version. Unbelievable!",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,La consola está bien y en su caja.,"Reviewed in the United States on November 23, 2021",Color: White | Style: Console,True,"Estaba como la esperaba aunque debo decir que llegó sin el plástico protector de pantalla y con algunas manchas táctiles, hasta el momento no a fallado pero nesecitaba comentar el detalle.",5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,Its fine,"Reviewed in the United States on February 11, 2022",Color: White | Style: Console,True,I mean its a switch nothing more to say,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Much better screen,"Reviewed in the United States on July 17, 2022",Color: White | Style: Console,True,Much better screen,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Excelente!,"Reviewed in the United States 🇺🇸 on July 23, 2022",Color: Neon Blue and Red | Style: Console,True,Excelente producto!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Perfect product!,"Reviewed in the United States 🇺🇸 on February 19, 2022",Color: Neon Blue and Red | Style: Console,True,Amazing! Thank you. Our new Nintendo Switch was perfect in quality and appearance. Box was new and unopened. My kids have never been happier. It was a wonderful Christmas. We will enjoy years of happiness and fun. That's for sure!!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Awesome OLED screen,"Reviewed in the United States 🇺🇸 on February 27, 2022",Color: Neon Blue and Red | Style: Console,True,"I like everything about the swich OLED. The box came slightly damaged in 2 corners, but everything was fine inside. I'm very happy with the purchase. If you play docked, then the upgrade is not worth it.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Worked perfectly and haven’t had any issues,"Reviewed in the United States 🇺🇸 on June 13, 2022",Color: Neon Blue and Red | Style: Console,True,Great worked properly and have been using it daily would recommend,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Horas de diversión en familia,"Reviewed in the United States 🇺🇸 on May 24, 2022",Color: Neon Blue and Red | Style: Console,True,Los fines de semana son para jugar el juego de carreras de mario padres contra hijos..,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Lots of fun,"Reviewed in the United States 🇺🇸 on May 5, 2022",Color: White | Style: Console,True,I love playing older games on my switch. Being able to download the older games I want it a great option,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Creat Product,"Reviewed in the United States 🇺🇸 on May 30, 2022",Color: White | Style: Console,True,I had the Switch Before Now I Have the Oled big Difference in Color,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great,"Reviewed in the United States 🇺🇸 on April 2, 2022",Color: White | Style: Console,True,The Oled screen is beautiful also I’d seen reviews about joy con drift I’ve played mine for over 40 hours already and haven’t had any drift at all.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love it,"Reviewed in the United States 🇺🇸 on June 11, 2022",Color: White | Style: Console,True,Went from switch Lite to switch oled and never looked back,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great!,"Reviewed in the United States 🇺🇸 on April 24, 2022",Color: White | Style: Console,True,"I was looking for the neon console, but they were sold out everywhere. Simple solution but the white one and buy neon controllers.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,LOVE IT!!!,"Reviewed in the United States on June 14, 2022",Color: White | Style: Console,True,Been waiting to get our hands on this system. Worth it!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,This is a Singapore Switch... returned mine immediately,"Reviewed in the United States on January 11, 2023",Color: Neon Blue and Red | Style: Console,True,I am extremely disappointed. I have waited all week to receive this switch to unwrap it and realize that the instruction manual is missing this box has been open I try to plug it into the wall and it's not even an American plug it's from Singapore or Malaysia or Thailand maybe the Philippines when I plugged it into the wall with the adapter not only did it not turn on appropriately but it also sparked there were literal Sparks coming from the outlet this switch was for a 5-year-old boy's birthday and now he does not have anything for his birthday because I thought that I was buying a regular Nintendo switch made for America not only did I not get any help from Amazon but I also just became so disgusted with the entire process that I decided to return it do not purchase this product go to GameStop or Walmart so you can see what you getting if I could give them zero Stars I would,3 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Should of bought sooner.,"Reviewed in the United States on May 7, 2022",Color: White | Style: Console,True,Quality is great. Battery life is good. sometimes hard to put down. Very happy with the product.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Better for on the go gaming,"Reviewed in the United States on March 2, 2022",Color: White | Style: Console,True,"I had a switch classic but the upgrade in screen and battery life on the OLED are great if you do a lot of on the go gaming like I do, definitely recommend",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Works Flawless. Screen is a lot better.,"Reviewed in the United States on April 4, 2022",Color: White | Style: Console,True,"Screen is vibrant. All the buttons work really well.  I bought it as Amazon reconditioned, and it couldn't be better. I am very satisfied.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,More cons than pros,"Reviewed in the United States on December 25, 2022",Color: Neon Blue and Red | Style: Console,True," Cons:1) volume is extremely low  hard to hear — that’s really my biggest gripe — OLED version has “ improved speakers “ allegedly…2) game cards are the size of postage stamp and require a bit of strength to load / remove = not easy for kids3) not enough memory - kind of force you to purchase an SD card instead of coming with one for the price of this thing4) small hands are going to find it difficult to do pretty much everything including sliding on and removing the joysticks5) price way too high6) drop it and it’s going to break without a protector that once again for this price should have come with it7) loading / removing game cartridges requires small hands, long finger nails , and a bit of strengthPROs1) Nice color screen",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Defective item.,"Reviewed in the United States on March 18, 2023",Color: White | Style: Console,True,After a week of having my switch (played about 4 or 5 times) the switch stopped connecting to the internet. After that I restarted it a few times & it just showed an error code . I called nintendo and they told me I'd have to send it in for repair. So I issued a refund instead. I got charged a 25% restocking fee for a defective item. Do not buy from them. They send out refurbished items as new. They do not have a used - buy like new option.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,I love it,"Reviewed in the United States on April 13, 2022",Color: White | Style: Console,True,This is quite possibly the best gaming system I’ve bought. I love the quality and feel of it and I love the exclusive games.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love it :D,"Reviewed in the United States on January 27, 2022",Color: White | Style: Console,True,Console works just fine and arrived with all its accesories. I've really liked the white color on this new OLED version.Console is great for handheld playing and also great for fixed gaming.Every Nintendo fan should get one of these.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,🤌🏻,"Reviewed in the United States on February 22, 2022",Color: Neon Blue and Red | Style: Console,True,It was perfect and arrived in very quickly my husband and I love it we spent months looking in stores for it and got fed up with it then saw Amazon was selling them perfection,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Perfect gift,"Reviewed in the United States on May 14, 2022",Color: White | Style: Console,True,It arrived earlier than spected. Both my husband and daugther really happy with the consola,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Screen colors are amazing,"Reviewed in the United States on March 28, 2022",Color: White | Style: Console,True,The contrast and color depth of the screen on this switch is amazing I almost alway use it in portable mode because the screen looks so great!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Smooth motion play,"Reviewed in the United States on May 17, 2022",Color: White | Style: Console,True,I enjoy the switch as a gaming platform and looking forward to BOTW2 release.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Genial!,"Reviewed in the United States on July 11, 2022",Color: White | Style: Console,True,funciona bien,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Came as described.,"Reviewed in the United States on April 2, 2022",Color: White | Style: Console,True,There was nothing wrong with the package. It arrived perfectly I came a little early Than expected Really enjoy playing it. With my friends and family,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Way better than the original,"Reviewed in the United States on January 23, 2022",Color: White | Style: Console,True,Wish the remotes weren’t white (because it gets dirty faster.) The battery on it is AMAZING! I upgraded & definitely noticed the difference playing the same amount of time. Also got it on the next day so absolutely nothing to complain about.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Auuu,"Reviewed in the United States on June 24, 2022",Color: White | Style: Console,True,Todo genial hasta ahora muy contento,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Amazing Present,"Reviewed in the United States on January 27, 2022",Color: White | Style: Console,True,Got this for myself on Christmas. I have the original switch and this is an upgrade. The OLED screen is so smooth and much bigger. I love the feel and comfort for both TV and on the go gaming console.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,"If you’re thinking about it, do it!","Reviewed in the United States on February 13, 2022",Color: Neon Blue and Red | Style: Console,True,"You will never regret this purchase! Great quality, came fast, no glitches, controller and console work great. Chose this store because of great reviews and I’m not disappointed. 10/10 would buy from here if another switch came out.",3 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,"It's nice, but sucks it didn't come with the game","Reviewed in the United States on September 2, 2022",Color: Splatoon | Style: Console,True,The switch is an improvement but still wasn't too excited because it didn't come with the game,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Addicting,"Reviewed in the United States 🇺🇸 on July 9, 2022",Color: White | Style: Console,True,Buy one.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Finally got one,"Reviewed in the United States 🇺🇸 on May 2, 2022",Color: White | Style: Console,True,I like Pokemon games and since they are only on switch now it was a common sense but.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Fun!,"Reviewed in the United States 🇺🇸 on April 15, 2022",Color: White | Style: Console,True,"Perfect addition to the switch family, doubles the memory increases the size of the switch in handheld mode and looks brilliant.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,What the original should have been,"Reviewed in the United States 🇺🇸 on January 22, 2022",Color: White | Style: Console,True,We love the console. The display is awesome and the kickstand is what I constantly wished for with the original. The white joycons give a much more upscale look. The built on Ethernet is a game changer. I have zero complaints.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,My grandson loves it!,"Reviewed in the United States 🇺🇸 on June 4, 2022",Color: Neon Blue and Red | Style: Console,True,My grandson turned eight and he loves the new Nintendo switch.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,It’s works amazing and I love it but…,"Reviewed in the United States 🇺🇸 on December 30, 2021",Color: White | Style: Console,True,I love it and everything. The charger that it comes with doesn’t charge properly. It’s been charging for about 3-4 hours and it’s not even at 35% when it was at about less than 10%. It stopped charging at one point when I first got it.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Middle eastern model!!,"Reviewed in the United States 🇺🇸 on January 12, 2023",Color: White | Style: Console,True,"So i ordered this the first of January, i opened it and it was weird because the charger was different. I eventually find out it is a model not made in the US. I thought okay i will just use my other charger for now. I end up needing to call Nintendo support for 2fa issues, and the guy (WHO WAS SUPER AMAZING) offered to help me with transferring data. He quickly found out from the bar code it was a foreign model. He told me i cannot safely transfer over my USA save data from my old switch to this foreign model. Also a normal US charger WILL NOT WORK for it. So i try to get a replacement. Welp they sent me ANOTHER MIDDLE EASTERN MODEL!!! I asked for a full refund. ANd i'm going to just buy one in a store.... I'm disappointed. Also NINTEBDO SUPPORT ROCKS. You saved me from losing my save data on all my games...",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,It’s a Switch with a better screen,"Reviewed in the United States 🇺🇸 on March 30, 2022",Color: Neon Blue and Red | Style: Console,True,If you already have a Switch you well have to decide if the increase and doubling of the system mem is worth it to you.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,had an okay experience,"Reviewed in the United States 🇺🇸 on January 27, 2022",Color: White | Style: Console,True,graphics are okay but don't use it much,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Arrived just in time for Christmas!,"Reviewed in the United States 🇺🇸 on December 28, 2021",Color: White | Style: Console,True,I was expecting to receive my Switch OLED until after Christmas but it ended up being delivered on Christmas Eve! It arrived in perfect condition. The screen is far superior to that of the OG Switch and I am not regretting my decision to upgrade.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Exceptional,"Reviewed in the United States 🇺🇸 on June 10, 2022",Color: White | Style: Console,True,"Nothing not to like. Brand new, as described.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Works great!,"Reviewed in the United States 🇺🇸 on April 7, 2022",Color: White | Style: Console,True,Works great! Worth the investment if your looking to get a a normal switch for streaming games on Twitch and other platforms!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Amazing graphics!! Love it!!!,"Reviewed in the United States 🇺🇸 on April 25, 2022",Color: White | Style: Console,True,I enjoy playing the games on the larger screen!The oled is just amazing!! Great job!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Worth it,"Reviewed in the United States 🇺🇸 on May 29, 2022",Color: White | Style: Console,True,This is the best gift I could have given myself,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,the best portable console,"Reviewed in the United States 🇺🇸 on May 19, 2022",Color: White | Style: Console,True,with the oled screen it looks like a new generation console,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Awesome Screen!!!,"Reviewed in the United States 🇺🇸 on March 20, 2022",Color: White | Style: Console,True,Upgraded from the previous version. The screen is amazing. The larger screen helps too! Game look better and the text on games is much more clear!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Husbands birthday gift,"Reviewed in the United States 🇺🇸 on March 27, 2022",Color: White | Style: Console,True,Ordered it now for my husbands birthday in may. He’s gonna be so excited. He loved the original Nintendo and loves everything 80s,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great service,"Reviewed in the United States 🇺🇸 on May 7, 2022",Color: White | Style: Console,True,Seller is super nice and the shipping was super fast. 10/10 would buy again,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Nintendo did it right,"Reviewed in the United States 🇺🇸 on April 22, 2022",Color: White | Style: Console,True,Better screen better battery life awesome look with the white joycon. Much more enjoyable experience in handheld mode,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,everything on this product is amazing,"Reviewed in the United States 🇺🇸 on February 10, 2022",Color: White | Style: Console,True,"I like this console for the versatility it brings, is not a ps5 there is so much fun and good graphics tho.In the OLED model the screen is wide and colorfull.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great upgrade!,"Reviewed in the United States 🇺🇸 on November 18, 2021",Color: White | Style: Console,True,"My wife was excited unexpectedly receiving the Nintendo OLED switch. The view on the screen is better than the previous version. My wife told me there wasn’t much of a difference in The screen size.  I noticed the difference in screen size. The most significant differences of the colors, brightness, and screen size!",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,excellent video game console,"Reviewed in the United States 🇺🇸 on May 19, 2022",Color: White | Style: Console,True,a spectacular screen with very vivid colors excellent for nintendo games,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Good purchase,"Reviewed in the United States 🇺🇸 on April 11, 2022",Color: White | Style: Console,True,Very good deal on this switch..daughter had been wanting one for awhile and was very happy to get this.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,My last console,"Reviewed in the United States 🇺🇸 on March 12, 2022",Color: White | Style: Console,True,"My first and hopefully my last Nintendo console, I only bought one game for it during their digital sale. The battery life isn't that long. One day I'll subscribe to their service so I can play any Mario game I want. I also see that they got some games that's also on Xbox, now I could play those games on either systems of I want, once they're low enough.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Wouldn’t recognize games,"Reviewed in the United States 🇺🇸 on February 13, 2022",Color: White | Style: Console,True,"Giving three stars because the seller “Amazon” is awesome. However, the console wouldn’t recognize my games. I tried three different games, updated the system and followed the other troubleshooting advice from Nintendo but nothing worked. Inserted the games in my original Switch and they worked flawlessly.Probably just bad luck and got a defective console. The bummer is now I have to wait until I can find one in stock. Oh and I sold my original Switch to my older daughter lol",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Todo Excelente!! 10/10,"Reviewed in the United States 🇺🇸 on March 20, 2022",Color: White | Style: Console,True,El nintendo switch llego bien empaquetado y seguro. La caja está en inglés a pesar de decir origen china en la descripción es 100% original.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Well worth it for the OLED screen!!,"Reviewed in the United States 🇺🇸 on January 9, 2022",Color: White | Style: Console,True,"Best upgrade for the switch, the screen is bigger and the colors are more vibrant than the original switch. If you play on the TV more then it wouldn't make a difference, I play my switch as a handheld more often.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Yes!,"Reviewed in the United States 🇺🇸 on March 9, 2022",Color: White | Style: Console,True,Very nice! Came quicker than expected! Kids got the 1st switch when it originally came out so of course they had to upgrade lol. Very awesome,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Good Buy,"Reviewed in the United States 🇺🇸 on June 6, 2022",Color: Neon Blue and Red | Style: Console,True,Always wanted one & I love it,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,love it!,"Reviewed in the United States 🇺🇸 on April 5, 2022",Color: White | Style: Console,True,"Contemplated whether or not I should pick this up, so glad I decided to get it. The screen looks so GOOD!",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Does not come packaged with a game,"Reviewed in the United States on March 25, 2022",Color: White | Style: Console,True,I like that everything was neatly packaged in a  uniformed order and it is also perfect for Nintendo fans everywhere.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Surprisingly good,"Reviewed in the United States on February 3, 2022",Color: White | Style: Console,True,Really great product. Did not expect to like it as much as I did as a prior owner of the original switch. Definitely really great if you play in handheld most of the time.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Loving the product,"Reviewed in the United States on April 10, 2022",Color: Neon Blue and Red | Style: Console,True,"I think everyone should get a casing for this product when bought, including a carry case, screen protector etc.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Oled,"Reviewed in the United States on April 29, 2022",Color: White | Style: Console,True,Paid a little over retail but not bad at all! Exactly what I ordered.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Bittersweet experience,"Reviewed in the United States on March 19, 2022",Color: White | Style: Console,True,"My Nintendo switch is working perfectly, I’m just a little unhappy cause the full package was damage and everything inside all messy, with a huge tape all around the box.So there are no scratches or damage, but always is nice to get your stuff in main condition, cause I pay for something new.Anyway all works fine so at lease I’m happy for that.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,not US version. unsealed box,"Reviewed in the United States on December 24, 2022",Color: White | Style: Console,True,"same as other negative reviews. includes European AC plug with an adapter for the US. unit seems to work. box not sealed. unit itself didn't have plastic protective sheet over the screen, which would have been expected for a brand new unit",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,The box isn’t sealed,"Reviewed in the United States on January 1, 2022",Color: White | Style: Console,True,"The console is in perfect condition, but the box was opened.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Major upgrade that's gone unnoticed,"Reviewed in the United States on March 29, 2022",Color: White | Style: Console,True,The screen is such a huge improvement. I cant even look at the old switch screen. It pains me,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,La pantalla grande super nice!!,"Reviewed in the United States on April 20, 2022",Color: White | Style: Console,True,"Excelente compra!!! lo recomiendo nítida imagen, buen sonido la pantalla grande esta super 👌 👏",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great great great,"Reviewed in the United States on June 10, 2022",Color: White | Style: Console,True,Great product great price great shipping speed,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Love the bigger screen,"Reviewed in the United States 🇺🇸 on February 21, 2022",Color: White | Style: Console,True,Being visually impaired my biggest complaint with previous switch models was that it was hard to see some games in handheld mode. The extra real estate helps a lot.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Price gauged still great product,"Reviewed in the United States 🇺🇸 on June 17, 2022",Color: White | Style: Console,True,Scalpers bought them all up and charged $100 profit. Quality screen and handling better controls and docking than standard switch. Rated 3 because of seller rate 5 on product from nintendo,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Good product,"Reviewed in the United States 🇺🇸 on March 27, 2022",Color: White | Style: Console,True,"It was in great condition, and works well. Nothing was wrong with it, and I’m having fun playing it.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Amazon is horrible,"Reviewed in the United States 🇺🇸 on December 30, 2021",Color: White | Style: Console,True,The Nintendo switch is amazing my sons wife had to chase down the truck driver for the package to be delivered. then they wanted to wait so long for the shipping when they had enough time to ship it. Amazon your horrible,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,"actually, don't think OLED is necessary to buy~","Reviewed in the United States 🇺🇸 on November 18, 2021",Color: White | Style: Console,True,dont think it has too much difference compared to old model. but still fancy gift to my girl friend.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,"This is still a Nintendo Switch, only with a gorgeous screen and a better battery.","Reviewed in the United States 🇺🇸 on January 7, 2022",Color: White | Style: Console,True,"I was shocked with how vibrant the OLED Switch model is, the larger size screen is perfect and it is slightly heavier overall and the battery is so much better than the original model. It's a great update.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Best upgrade from OG Nintendo Switch,"Reviewed in the United States 🇺🇸 on June 8, 2022",Color: White | Style: Console,True,Bigger screen and amazing colors!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Excatly what i was looking for,"Reviewed in the United States 🇺🇸 on May 10, 2022",Color: White | Style: Console,True,"Big screen, big hard drive, and good quality picture",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Nintendo Switch OLED,"Reviewed in the United States 🇺🇸 on February 6, 2022",Color: Neon Blue and Red | Style: Console,True,Not too different from the older version but the bigger screen is a lot easier on my eyes. Also I love that the battery lasts longer. Even while playing online.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,A wonderful machine,"Reviewed in the United States 🇺🇸 on March 15, 2022",Color: White | Style: Console,True,This is the first Nintendo gaming system I have owned since the Gamecube. It's lives up to Nintendo's name. I love it.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Best decision ever,"Reviewed in the United States on April 16, 2022",Color: White | Style: Console,True,For $349+tax it was definitely worth the price.I'm loving it so  far!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,Didn't say anywhere it had a eu charger,"Reviewed in the United States on January 15, 2023",Color: White | Style: Console,True,"Everything is fine except came with eu charger and the adapter doesn't not work do not even try to use it l, it blow sparks the second I plugged it in",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Nice,"Reviewed in the United States on June 28, 2022",Color: Neon Blue and Red | Style: Console,True,Nice,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Too expensive,"Reviewed in the United States on April 13, 2022",Color: White | Style: Console,True,"Same old body new clothes.It’s still a potato with prettier skin this time around, better speakers, better screen, better material.  Same old potato graphics.Price is absolutely absurd.You could get a Xbox series S for 50$ cheaperStupid price tag 🏷 👎",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,Gave this as a Christmas gift to my son,"Reviewed in the United States on January 24, 2022",Color: White | Style: Console,True,He likes it,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,La pantalla oled definitivamente te cautiva.,"Reviewed in the United States on May 18, 2022",Color: White | Style: Console,True,Excelente consola tanto para niños como para adultos.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Perfect,"Reviewed in the United States on February 23, 2022",Color: White | Style: Console,True,Nintendo really went all out with the OLED model. They took all the feedback from the original console and perfected it. I’m very happy!,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Excelente producto!,"Reviewed in the United States on January 26, 2022",Color: White | Style: Console,True,"La pantalla Marca la diferencia! Se ve súper mejor a parte que es más grande, los demás es igual. Si eres de las personas que juega mucho al modo portátil te la recomiendo.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,The best,"Reviewed in the United States on May 5, 2022",Color: White | Style: Console,True,This is best gift for myself i ever did hahahaha,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Switch speakers,"Reviewed in the United States on April 11, 2022",Color: White | Style: Console,True,It seems the switch oled speakers are not loud at all might have a defective product. Bought this from the Amazon store new. Oled screen is nice though. Have the dock with ethernet white dock yep and good to have a dock that has ethernet yep.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Scam,"Reviewed in the United States 🇺🇸 on April 14, 2023",Color: Neon Blue and Red | Style: Console,True,"I ordered a brand new OLED Nintendo Switch, but what I received had several scratches on the front screen, as well as on the back case. The back was also sticky and had visible thumb prints. After checking the model as well it was clearly just a used regular switch. Not the brand new OLED that I ordered. I'm returning this as soon as possible.",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Worth while upgrade.,"Reviewed in the United States 🇺🇸 on March 14, 2022",Color: White | Style: Console,True,"My old Switch was from like, May 2017, and was starting to show its age unfortunately. Love the black and white look.",2 people found this helpful
